/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_08_837.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_08_837.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_08_837.jpg,0,0,0,0.0001560048
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_08_906.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_08_906.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_08_906.jpg,0,0,0,0.0001560064
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_08_976.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_08_976.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_08_976.jpg,0,0,0,0.0001559996
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_045.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_045.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_045.jpg,0,0,0,0.0001559932
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_116.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_116.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_116.jpg,0,0,0,0.0001559884
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_185.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_185.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_185.jpg,0,0,0,0.0001559837
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_255.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_255.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_255.jpg,0,0,0,0.0001559806
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_322.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_322.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_322.jpg,0,0,0,0.0001559772
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_390.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_390.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_390.jpg,0,0,0,0.0001559748
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_458.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_458.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_458.jpg,0,0,0,0.0001559745
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_526.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_526.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_526.jpg,0,0,0,0.0001559729
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_594.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_594.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_594.jpg,0,0,0,0.0001559793
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_662.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_662.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_662.jpg,0,0,0,0.0001559904
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_730.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_730.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_730.jpg,0,0,0,0.0001560074
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_799.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_799.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_799.jpg,0,0,0,0.000158027
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_866.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_866.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_866.jpg,0,0,0,0.0001565146
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_09_933.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_09_933.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_09_933.jpg,0,0,0,0.0001570691
/home/nishi/udacity/sim_data/IMG/center_2019_08_20_05_36_10_001.jpg,/home/nishi/udacity/sim_data/IMG/left_2019_08_20_05_36_10_001.jpg,/home/nishi/udacity/sim_data/IMG/right_2019_08_20_05_36_10_001.jpg,0,0,0,0.0001572048
